ID,tanggal,judul,narasi,nama file gambar,text,label
636453,7-May-18,bca mencetak struk atm bertuliskan ganti presiden,“ informasikan bpkibu bca tdk mencetak struk transaksi dgn keterangan ganti presiden menghimbau nasabah utk berhati hati beritaberita yg kebenarannya tks 🙂 dian ” tulis halobca twitter kamis,636453.png,bca mencetak struk atm bertuliskan ganti presiden “ informasikan bpkibu bca tdk mencetak struk transaksi dgn keterangan ganti presiden menghimbau nasabah utk berhati hati beritaberita yg kebenarannya tks 🙂 dian ” tulis halobca twitter kamis,1
636588,18-Apr-18,rekaman video warga rejang belong tersengat listrik,kasat reskrim polres rejang lebong akp chusnul qomar “ ya masyarakat menelan mentah mentah berita kebenaran aslinya ”,636588.png,rekaman video warga rejang belong tersengat listrik kasat reskrim polres rejang lebong akp chusnul qomar “ ya masyarakat menelan mentah mentah berita kebenaran aslinya ”,0
639583,3-Jul-20,jokowi akui gagal pimpin negara,jokowi akui gagal pimpin negara ” “ jokowi akui gagal pimpin negara,639583.png,jokowi akui gagal pimpin negara jokowi akui gagal pimpin negara ” “ jokowi akui gagal pimpin negara,1
641477,31-Oct-19,video pembatas jalan water barrier bergerak tol pandaan malang,“ pembatas jalan water barrier bergerak tol pandaan malang berhati berkendara lupa berdoa,641477.png,video pembatas jalan water barrier bergerak tol pandaan malang “ pembatas jalan water barrier bergerak tol pandaan malang berhati berkendara lupa berdoa,1
644724,25-Apr-18,kantor jeff bezos jeff besoz office in,this was jeff bezos ’ office in everyone starts somewhere keep going,644724.png,kantor jeff bezos jeff besoz office in this was jeff bezos ’ office in everyone starts somewhere keep going,1
649130,6-Jun-18,terkuak pks dibelai,terkuak pks dibelai tubuhnya petinggi kader pks mas mardanialisera salah hotel dijakarta sumber orang kepercayaan mardanialisera pksmardani,649130.png,terkuak pks dibelai terkuak pks dibelai tubuhnya petinggi kader pks mas mardanialisera salah hotel dijakarta sumber orang kepercayaan mardanialisera pksmardani,1
656128,12-Jun-20,idola fm semarang merefleksi media sosial pandemi covid,ngobrolngobrol idola fm semarang aribowo sasmito ketua komite pemeriksa fakta mafindo berkaitan media sosial rabu jun simak,656128.png,idola fm semarang merefleksi media sosial pandemi covid ngobrolngobrol idola fm semarang aribowo sasmito ketua komite pemeriksa fakta mafindo berkaitan media sosial rabu jun simak,0
656133,12-Jun-20,tni buku pki sita pengantar megawati soekarnoputri eva sundari,hati hati pki metode gaya waspadawaspadawaspada,656133.png,tni buku pki sita pengantar megawati soekarnoputri eva sundari hati hati pki metode gaya waspadawaspadawaspada,1
657075,16-Mar-20,suspect coronavirus ditemukan salah terapis spa hotel goldenhands kelapa gading,suspect coronavirus ditemukan salah terapis spa hotel goldenhands kelapa gading dikarantina pengunjung staf meninggalkan spa minggu mengunjungi spa tsb minggu harap melapor rs rujukan,657075.png,suspect coronavirus ditemukan salah terapis spa hotel goldenhands kelapa gading suspect coronavirus ditemukan salah terapis spa hotel goldenhands kelapa gading dikarantina pengunjung staf meninggalkan spa minggu mengunjungi spa tsb minggu harap melapor rs rujukan,1
658063,25-Sep-19,pembunuhan demonstran perintah tito,pembunuhan demonstran restu perintah si tito simak videonya,658063.png,pembunuhan demonstran perintah tito pembunuhan demonstran restu perintah si tito simak videonya,1
672463,19-Jun-20,alhamdulillah aceh berangkat haji indonesia,alhamudulillah aceh berangkat haji tampa indonesia,672463.png,alhamdulillah aceh berangkat haji indonesia alhamudulillah aceh berangkat haji tampa indonesia,1
673383,20-Mar-20,pemerintah indonesia berlakukan lockdown maret,indonesia berlakukan lockdown malam jumat wib kamis wib lockdown tinggal jam,673383.png,pemerintah indonesia berlakukan lockdown maret indonesia berlakukan lockdown malam jumat wib kamis wib lockdown tinggal jam,1
673409,18-Mar-20,corona masuk tb telaga bestari pramugari lion air sdh terinfeksi rawat rs annisa,info terbaru…corona masuk tb telaga bestari pramugari lion air sdh terinfeksi rawat rs annisa himbau tdk jln tb citra raya udh masuk tangerang,673409.png,corona masuk tb telaga bestari pramugari lion air sdh terinfeksi rawat rs annisa info terbaru…corona masuk tb telaga bestari pramugari lion air sdh terinfeksi rawat rs annisa himbau tdk jln tb citra raya udh masuk tangerang,1
674311,16-Oct-19,gatot nurmantyo dicopot panglima tni gagalkan penyelundupan senjata cina,ingatkah menangkap penyelundupan container senjata ilegal cina dicopot jabatan panglima situ paham menentang menghalangi rencana busuk menghancurkan negeri dicopot,674311.png,gatot nurmantyo dicopot panglima tni gagalkan penyelundupan senjata cina ingatkah menangkap penyelundupan container senjata ilegal cina dicopot jabatan panglima situ paham menentang menghalangi rencana busuk menghancurkan negeri dicopot,1
680144,5-Aug-20,foto sirkuit mandalika ntb,insya allah sirkuit mandalika ntb gunakan… bikin pembalap motto gp seakan balapan jalan raya,680144.png,foto sirkuit mandalika ntb insya allah sirkuit mandalika ntb gunakan… bikin pembalap motto gp seakan balapan jalan raya,1
680578,30-Jun-20,mahasiswa bantuan kodam dampingi gelar unjuk,maklumat tni rakyat indonesia kapuspen mabes tni mayjen sisriadi,680578.png,mahasiswa bantuan kodam dampingi gelar unjuk maklumat tni rakyat indonesia kapuspen mabes tni mayjen sisriadi,1
682969,22-Jul-19,psi bantah calegnya diwajibkan beli kartu sakti,nggak kewajiban caleg beli kartu sakti mohon maap nih main fitnah aja donasi kartu sakti nominalnya ribu,682969.png,psi bantah calegnya diwajibkan beli kartu sakti nggak kewajiban caleg beli kartu sakti mohon maap nih main fitnah aja donasi kartu sakti nominalnya ribu,1
692431,26-Dec-18,malam gempa,waspada kiamat dekat… malam desember wib gempa tsunami indonesia dunia dihimbau masyarakat dunia bertaubat memakmurkan masjid menjalankan sholat mati iman taqwa alloh swt rosulnya amin,692431.png,malam gempa waspada kiamat dekat… malam desember wib gempa tsunami indonesia dunia dihimbau masyarakat dunia bertaubat memakmurkan masjid menjalankan sholat mati iman taqwa alloh swt rosulnya amin,0
693499,5-Jul-18,selebaran poster acara penobatan miss waria banten,miss waria banten,693499.png,selebaran poster acara penobatan miss waria banten miss waria banten,0
697744,8-Apr-20,situbondo lockdown,situbondo lockdown mala mini penjagaan gabungan tni polri pemkab titik,697744.png,situbondo lockdown situbondo lockdown mala mini penjagaan gabungan tni polri pemkab titik,1
698741,19-Nov-19,monumen ondelondel kemayoran kreasi anak bangsa bernama anies baswedan,monumen ondelondel kemayoran kreasi anak bangsa bernama anies baswedan,698741.png,monumen ondelondel kemayoran kreasi anak bangsa bernama anies baswedan monumen ondelondel kemayoran kreasi anak bangsa bernama anies baswedan,1
707012,31-Oct-19,keren perempatan lampu merah dipasang video mapping,keren perempatan lampu merah dipasang video mapping,707012.png,keren perempatan lampu merah dipasang video mapping keren perempatan lampu merah dipasang video mapping,1
707588,15-Jul-19,negara ente digadai china komunis,jokowi masyarakat mata uang yuan thiongkok,707588.png,negara ente digadai china komunis jokowi masyarakat mata uang yuan thiongkok,1
709672,06-Agu-18,klarifikasi pondok pesantren almunawwir krapyak pemberitaan jpnn,pengasuh pondok pesantren al munawwir krapyak yogyakarta membantah joko widodo alias jokowi deadline terkait kepastian muhaimin iskandar dipanggil cak imin cawapres jokowi,709672.png,klarifikasi pondok pesantren almunawwir krapyak pemberitaan jpnn pengasuh pondok pesantren al munawwir krapyak yogyakarta membantah joko widodo alias jokowi deadline terkait kepastian muhaimin iskandar dipanggil cak imin cawapres jokowi,0
709836,14-Jul-18,klarifikasi kepolisian terkait rumor korban pembunuhan pendeta henderson hamil,kapolres deliserdang akbp eddy suryantha tarigan “ sesuai hasil otopsi korban hamil korban hamil hasil otopsinya terima ”,709836.png,klarifikasi kepolisian terkait rumor korban pembunuhan pendeta henderson hamil kapolres deliserdang akbp eddy suryantha tarigan “ sesuai hasil otopsi korban hamil korban hamil hasil otopsinya terima ”,1
713518,8-Jun-20,video after lockdown maradona,video after lockdown maradona,713518.png,video after lockdown maradona video after lockdown maradona,1
714252,28-Mar-20,salah solusi virus secangkir teh sederhana,dr li wenliang dokter pahlawan tiongkok yg dihukum yg virus corona meninggal penyakit yg mendokumentasikan kasusfile tujuan penelitian kasusfile mengusulkan penyembuhan yg signifikan mengurangi dampak covid – virus tubuh manusia,714252.png,salah solusi virus secangkir teh sederhana dr li wenliang dokter pahlawan tiongkok yg dihukum yg virus corona meninggal penyakit yg mendokumentasikan kasusfile tujuan penelitian kasusfile mengusulkan penyembuhan yg signifikan mengurangi dampak covid – virus tubuh manusia,1
714932,24-Dec-19,kartu identitas mossad hendro priyono,duga kaum pengikut dajjal menyerang islam membabi buta dajjal hamba dajjal dn iblis naudzubillah manusia laknatullah penghuni neraka jahanam,714932.png,kartu identitas mossad hendro priyono duga kaum pengikut dajjal menyerang islam membabi buta dajjal hamba dajjal dn iblis naudzubillah manusia laknatullah penghuni neraka jahanam,1
718608,29-Mar-18,new zealand herald kecam jokowi dianggap lecehkan pemerintah rakyat selandia,mempermalukan…aaach sudahlah😆😆😆 … …,718608.png,new zealand herald kecam jokowi dianggap lecehkan pemerintah rakyat selandia mempermalukan…aaach sudahlah😆😆😆 … …,1
723661,15-Sep-19,yusril pernyataan jokowi presiden pasca kuasa hukum jokowi maruf,duh melek dia…kemaren mk ngapaian,723661.png,yusril pernyataan jokowi presiden pasca kuasa hukum jokowi maruf duh melek dia…kemaren mk ngapaian,1
724114,20-Jun-19,btw listrik diem tu cebong ngeluh gk ya,btw listrik diem tu cebong yg ngeluh gk ya,724114.png,btw listrik diem tu cebong ngeluh gk ya btw listrik diem tu cebong yg ngeluh gk ya,1
724662,16-Mar-19,homo lesbi dilindungi hukum uu,heran indonesia mayoritasnya muslim kelompok homo lesbi dilindungi hukum uu,724662.png,homo lesbi dilindungi hukum uu heran indonesia mayoritasnya muslim kelompok homo lesbi dilindungi hukum uu,1
728674,20-Nov-16,video berjudul melayu singapura negeri diambil orang,melayu singapura “ negeri diambil orang ” singapura kota sederhana muslim bebas bahagia suara mengaji suara adzan kecuali masjid masjid kota mallmall sedia sholat bebas makan suka makanan halal susah dicari kecuali kampungkampung kota bawa bekal mestilah puasa makanan lihat halal bahasa melayu dipakai orang cakap inggris mandarin negeri diambil orang,728674.png,video berjudul melayu singapura negeri diambil orang melayu singapura “ negeri diambil orang ” singapura kota sederhana muslim bebas bahagia suara mengaji suara adzan kecuali masjid masjid kota mallmall sedia sholat bebas makan suka makanan halal susah dicari kecuali kampungkampung kota bawa bekal mestilah puasa makanan lihat halal bahasa melayu dipakai orang cakap inggris mandarin negeri diambil orang,1
729818,18-Jun-20,video orang amerika teriak vote jokowi protes,sungguh bangga rakyat jokowi cebongers orang amerika teriak “ vote jokowi ” protes vote jokowi vote jokowi vote jokowi,729818.png,video orang amerika teriak vote jokowi protes sungguh bangga rakyat jokowi cebongers orang amerika teriak “ vote jokowi ” protes vote jokowi vote jokowi vote jokowi,1
731900,4-Sep-19,pajak motormobil mati polisi berhak menilang,pajak urusan polisi dispenda pajak polisi berhak menilang,731900.png,pajak motormobil mati polisi berhak menilang pajak urusan polisi dispenda pajak polisi berhak menilang,0
732749,2-Apr-19,spanduk berlogo pks hti bertuliskan ganti presiden ganti sistem khilafah islamiyah,spanduk tsb jl suprapto daerah tanah – senen,732749.png,spanduk berlogo pks hti bertuliskan ganti presiden ganti sistem khilafah islamiyah spanduk tsb jl suprapto daerah tanah – senen,1
733156,30-Jan-19,sby mendukung kerja pemerintah jokowi,sby mendukung kerja pemerintah jokowi,733156.png,sby mendukung kerja pemerintah jokowi sby mendukung kerja pemerintah jokowi,1
734419,12-Jul-18,klarifikasi temuan tim investigasi unnes terkait dugaan plagiarisme rektor unnes,fathur rokhman plagiat,734419.png,klarifikasi temuan tim investigasi unnes terkait dugaan plagiarisme rektor unnes fathur rokhman plagiat,0
739194,15-Feb-20,video kondisi wuhan terkini langsung tembak mati terkena corona neraka china,kondisi wuhan terkini …langsung tembak mati ● terkena corona neraka china,739194.png,video kondisi wuhan terkini langsung tembak mati terkena corona neraka china kondisi wuhan terkini …langsung tembak mati ● terkena corona neraka china,1
743161,2-Apr-18,bandara kertajati majalengka hadiah jokowi provinsi syaringah indonesia,bandara kertajati – majalengka hadiah jokowi provinsi “ syaringah ” indonesia salah balasan manis provinsi dimana jokowi sang presiden indonesia terpilih kalah pilpres jokowi membuktikan benarbenar nyata salah alasan jabar ditangan pemimpin sejalan pemerintah pusat jawa barat… buka mata buka telinga pakai hati nurani jokowi periode jkwpjkwpdag tetapjokowi samuel tanujaya,743161.png,bandara kertajati majalengka hadiah jokowi provinsi syaringah indonesia bandara kertajati – majalengka hadiah jokowi provinsi “ syaringah ” indonesia salah balasan manis provinsi dimana jokowi sang presiden indonesia terpilih kalah pilpres jokowi membuktikan benarbenar nyata salah alasan jabar ditangan pemimpin sejalan pemerintah pusat jawa barat… buka mata buka telinga pakai hati nurani jokowi periode jkwpjkwpdag tetapjokowi samuel tanujaya,1
747268,7-Mar-20,video erdogan kirim pasukan india,erdogan kirim pasukan india erdogan kejaan islam erdogankirimpasukanerdogankejaanislamerdogankirimpasukankeindia,747268.png,video erdogan kirim pasukan india erdogan kirim pasukan india erdogan kejaan islam erdogankirimpasukanerdogankejaanislamerdogankirimpasukankeindia,1
748428,6-Aug-19,pose jari l pln,sripeni inten plt dirut pln penanggung pemadaman massal terburuk,748428.png,pose jari l pln sripeni inten plt dirut pln penanggung pemadaman massal terburuk,1
752944,17-Jan-17,pria china memakan sup janin,mengumumkan niat tujuan makan orangsebagai protes gagasan moral umat manusia nggak makan orang,752944.png,pria china memakan sup janin mengumumkan niat tujuan makan orangsebagai protes gagasan moral umat manusia nggak makan orang,1
753562,1-Dec-15,indonesia dibodohkan air mineral,penelitian harvard university menambah temuan betapa bahayanya air mineral mengandung flourida air mineral aqua kepunyaan danone aqua sahamnya dibeli danone mengandung zat flourida,753562.png,indonesia dibodohkan air mineral penelitian harvard university menambah temuan betapa bahayanya air mineral mengandung flourida air mineral aqua kepunyaan danone aqua sahamnya dibeli danone mengandung zat flourida,1
755018,16-Apr-20,belajar rumah tvri murid dicekoki mimbar katolik,jadwal kelas sd jam kelas sd jam jeda jam jam nongol mimbar katolik pembelajaran tvri senin april pertanyaannya murid sd seindonesia orang tuanya seindonesia disengaja dicekoki mimbar katolik,755018.png,belajar rumah tvri murid dicekoki mimbar katolik jadwal kelas sd jam kelas sd jam jeda jam jam nongol mimbar katolik pembelajaran tvri senin april pertanyaannya murid sd seindonesia orang tuanya seindonesia disengaja dicekoki mimbar katolik,1
756316,1-Oct-19,titiek soeharto mewakili delegasi indonesia sidang pbb h kalla,pemandangan istimewa gedung pbb hkalla mewakili delegasi indonesia… realkah berkaryainfo,756316.png,titiek soeharto mewakili delegasi indonesia sidang pbb h kalla pemandangan istimewa gedung pbb hkalla mewakili delegasi indonesia… realkah berkaryainfo,1
756799,7-Jul-19,cheetah mengincar anaknya,tahukah rusa makan segerombolan cheetah nampak tenang menatap tajam,756799.png,cheetah mengincar anaknya tahukah rusa makan segerombolan cheetah nampak tenang menatap tajam,1
759839,12-Feb-18,gemuruh suara asteroid melintas,ask asteroid cb asteroidcb suara gemuruh suaragemuruh jawabarat nasa mohon pencerahannya teman teman terkait percakapan grup fb suara gemuruh jawa barat semalam suara asteroid melintas cari beritanya link berhubungan nasa pantau ‘ kedatangan ’ asteroid berukuran meter httpstechnookezonecomreadnasapantaukedatanganasteroidberukuranmeter malam asteroid melintas jaraknya httpcnnid menemukan berita membahas suara gemuruh semalam,759839.png,gemuruh suara asteroid melintas ask asteroid cb asteroidcb suara gemuruh suaragemuruh jawabarat nasa mohon pencerahannya teman teman terkait percakapan grup fb suara gemuruh jawa barat semalam suara asteroid melintas cari beritanya link berhubungan nasa pantau ‘ kedatangan ’ asteroid berukuran meter httpstechnookezonecomreadnasapantaukedatanganasteroidberukuranmeter malam asteroid melintas jaraknya httpcnnid menemukan berita membahas suara gemuruh semalam,0
763231,14-Apr-20,hotman paris berencana undang bts exo virus corona teratasi,rencana ngundang boyband btstwt weareoneexo indonesia corona kondusif yg suka bts exo beliin album lightsticknya orang aja dmin asisten,763231.png,hotman paris berencana undang bts exo virus corona teratasi rencana ngundang boyband btstwt weareoneexo indonesia corona kondusif yg suka bts exo beliin album lightsticknya orang aja dmin asisten,1
765082,19-Jun-19,ditemukan es batu,main petak umpet dicariin kmana gak taunya ditemukan didalam lemari es kulkasnya gak dibuka dr ditemukan es batu perhatian ya anaknyacucunya kalo main…,765082.png,ditemukan es batu main petak umpet dicariin kmana gak taunya ditemukan didalam lemari es kulkasnya gak dibuka dr ditemukan es batu perhatian ya anaknyacucunya kalo main…,1
769737,26-Aug-16,pesan berantai nama bank bri,assalamualaikum wrwb numpang berbagi aja mhn maaf diluar urusan syarahan yg mengatasnamakan bri baca teman pagi terima sms pengirim ” bri ” nomer hp,769737.png,pesan berantai nama bank bri assalamualaikum wrwb numpang berbagi aja mhn maaf diluar urusan syarahan yg mengatasnamakan bri baca teman pagi terima sms pengirim ” bri ” nomer hp,1
770719,25-Jun-20,foto habis demo kumpul yuuu biang kerok demo kadrun,habis demo kumpul yuuu biang kerok demo “ kadrun ” kenal yg pake kemeja kotak,770719.png,foto habis demo kumpul yuuu biang kerok demo kadrun habis demo kumpul yuuu biang kerok demo “ kadrun ” kenal yg pake kemeja kotak,1
773285,18-Jun-19,gengsi lalui infrastruktur jokowi truk tim prabowo kelelahan njegur sawah dokumen kecurangan pilpres raib dijarah,breakingnews gengsi lalui infrastruktur jokowi truk tim prabowo kelelahan “ njegur ” sawah dokumen kecurangan pilpres raib dijarah,773285.png,gengsi lalui infrastruktur jokowi truk tim prabowo kelelahan njegur sawah dokumen kecurangan pilpres raib dijarah breakingnews gengsi lalui infrastruktur jokowi truk tim prabowo kelelahan “ njegur ” sawah dokumen kecurangan pilpres raib dijarah,1
782447,8-Jan-19,pelintiran konteks video prabowo menari sajojo,prabowo selamat ya ” video “ selamat prabowo ulama enaknya bebas jokowilagi ”,782447.png,pelintiran konteks video prabowo menari sajojo prabowo selamat ya ” video “ selamat prabowo ulama enaknya bebas jokowilagi ”,1
783752,7-Jun-18,postingan pesan gus dur mendidik anak,pesan gus dur mendidik anak menyusui membaca ayat kursi alikhlas alfalaq annas mengulangulang bacaan kali diajarkan anak bicara “ radhitu billahi rabba wabil islami dina wabi muhammadin nabiyya wa rasula ” mengajak anakanak malam yg subuh masjid kebiasaan memasuki bulanbulan berkah ramadhan mengumpulkan anakanak kerjakan yg berkah amalan membaca alqur ’ an dzikir sedekah dll mengajari anakanak niatniat mengajari surat al fatihah mengadakan majelis ilmu rumah berkumpul yangdi rumah harianmingguan membaca al qur ’ an al karim tadarrus kitab hadits fiqih menutup majelis do ’ a shalawat nabi muhammad saw masuk baligh anak anaknya kalausudah mukallaf malaikat mencatat kebaikan kejelekan menulis ucapan perbuatannya diadakan perayaan dihadiri ulama ’ menunda pernikahan anakanak baligh khawatir terjerumus kemaksiatan mengajari anakanak berdo ’ a memohon allah anaknya orangtuanya anaknya wudhu ’ sholat rokaat mintalah allah hajathajatmu shalat orangtua anak seraya sungguh allah mengabulkan do ’ amu membagi tugas anak tugas belanja pasar menyapu rumah tugas melayani tamu mengambil air dsb memperhatikan pembelajaran putriputri lakilaki anak perempuan rumah,783752.png,postingan pesan gus dur mendidik anak pesan gus dur mendidik anak menyusui membaca ayat kursi alikhlas alfalaq annas mengulangulang bacaan kali diajarkan anak bicara “ radhitu billahi rabba wabil islami dina wabi muhammadin nabiyya wa rasula ” mengajak anakanak malam yg subuh masjid kebiasaan memasuki bulanbulan berkah ramadhan mengumpulkan anakanak kerjakan yg berkah amalan membaca alqur ’ an dzikir sedekah dll mengajari anakanak niatniat mengajari surat al fatihah mengadakan majelis ilmu rumah berkumpul yangdi rumah harianmingguan membaca al qur ’ an al karim tadarrus kitab hadits fiqih menutup majelis do ’ a shalawat nabi muhammad saw masuk baligh anak anaknya kalausudah mukallaf malaikat mencatat kebaikan kejelekan menulis ucapan perbuatannya diadakan perayaan dihadiri ulama ’ menunda pernikahan anakanak baligh khawatir terjerumus kemaksiatan mengajari anakanak berdo ’ a memohon allah anaknya orangtuanya anaknya wudhu ’ sholat rokaat mintalah allah hajathajatmu shalat orangtua anak seraya sungguh allah mengabulkan do ’ amu membagi tugas anak tugas belanja pasar menyapu rumah tugas melayani tamu mengambil air dsb memperhatikan pembelajaran putriputri lakilaki anak perempuan rumah,1
786693,2-Aug-20,jus jahe lada hitam sembuhkan covid,mahasiswa indian universitas pondicherry bernama ramu menemukan obat rumahan covid kalinya diterima who,786693.png,jus jahe lada hitam sembuhkan covid mahasiswa indian universitas pondicherry bernama ramu menemukan obat rumahan covid kalinya diterima who,1
790023,17-Apr-19,klarifikasi sms nomor handphone ustadz abdul somad dukung paslon,bismillahirrahmanirrahim uas dukungan paslon dasar pertimbangan umat masyarakat riau,790023.png,klarifikasi sms nomor handphone ustadz abdul somad dukung paslon bismillahirrahmanirrahim uas dukungan paslon dasar pertimbangan umat masyarakat riau,0
792708,24-Jan-18,paspor indonesia berhologram bintang garuda,paspor indonesia yg berhologram bintang garuda tunda perpanjang paspornya gila nih rezim,792708.png,paspor indonesia berhologram bintang garuda paspor indonesia yg berhologram bintang garuda tunda perpanjang paspornya gila nih rezim,1
797537,22-Aug-19,joe ramadhan menghina alm mbah moen reporter tvone,tegaskan nama joe ramadhan tercatat karyawan jaringan wartawan kontributor tvone indonesia negeri,797537.png,joe ramadhan menghina alm mbah moen reporter tvone tegaskan nama joe ramadhan tercatat karyawan jaringan wartawan kontributor tvone indonesia negeri,0
800100,20-Jun-18,demo tolak tka cina solok diawali pembakaran perahu warga aparat,pertanda gejala pejabat pusat daerah melindungi apapun lakukan orang cina masyarakat solok marah membakar,800100.png,demo tolak tka cina solok diawali pembakaran perahu warga aparat pertanda gejala pejabat pusat daerah melindungi apapun lakukan orang cina masyarakat solok marah membakar,1
809449,20-Nov-17,surat penetapan pemberangkatan haji,surat penetapan pemberangkatan haji sehubungan datangnya musim haji sesuai data sistem komputerisasi haji siskohaji kementerian agama ri penetapan pemberangkatan calon jamaah haji perubahan dikemudian dibawah nama renaldy ririn bin ririn tanggal lahir bukit april alamat cipinang rt kelurahan cipinang kecamatan pulogadung jakarta timur no spph no porsi kloter embarkasi dki jakarta surat penetapan mestinya jakarta nopember kementrian agama ri penyelenggara haji umroh dr h nursyam ma ”,809449.png,surat penetapan pemberangkatan haji surat penetapan pemberangkatan haji sehubungan datangnya musim haji sesuai data sistem komputerisasi haji siskohaji kementerian agama ri penetapan pemberangkatan calon jamaah haji perubahan dikemudian dibawah nama renaldy ririn bin ririn tanggal lahir bukit april alamat cipinang rt kelurahan cipinang kecamatan pulogadung jakarta timur no spph no porsi kloter embarkasi dki jakarta surat penetapan mestinya jakarta nopember kementrian agama ri penyelenggara haji umroh dr h nursyam ma ”,0
814872,2-Mar-19,semut makan otak manusia masuk telinga,silakan baca beritahu temanteman keluarga menyelamatkan nyawa orang,814872.png,semut makan otak manusia masuk telinga silakan baca beritahu temanteman keluarga menyelamatkan nyawa orang,1
819403,6-Aug-20,video ledakan pabrik kembang api pelabuhan beirut lebanon diprediksi the simpson,ledakan pabrik kembang api pelabuhan beirut lebanon diprediksi the simpson,819403.png,video ledakan pabrik kembang api pelabuhan beirut lebanon diprediksi the simpson ledakan pabrik kembang api pelabuhan beirut lebanon diprediksi the simpson,1
823147,13-Feb-19,ali mochtar ngabalin diserang stroke doanya,teguran keras…ngabalin diserang stroke kemakan do ’ a nya,823147.png,ali mochtar ngabalin diserang stroke doanya teguran keras…ngabalin diserang stroke kemakan do ’ a nya,1
827976,7-Jul-20,aktor javed haider menjual sayuran pekerjaan akibat pandemi covid,he is an actor aaj woh sabzi bech raha hain javed hyder ” diterjemahkan “ hai aktor menjual sayuran javed haider ”,827976.png,aktor javed haider menjual sayuran pekerjaan akibat pandemi covid he is an actor aaj woh sabzi bech raha hain javed hyder ” diterjemahkan “ hai aktor menjual sayuran javed haider ”,1
830683,1-Jun-19,yogyakarta referendum,aceh yogyakarta referendum yg negri,830683.png,yogyakarta referendum aceh yogyakarta referendum yg negri,1
849551,22-Apr-18,jokowi restui wna duduki jabatan direksi bumn,menko perekonomian sofyan djalil menilai wacana merekrut warga negara asing duduk jajaran direksi direktur utama dirut perusahaan bumn sahsah menteri bumn rini soemarno,849551.png,jokowi restui wna duduki jabatan direksi bumn menko perekonomian sofyan djalil menilai wacana merekrut warga negara asing duduk jajaran direksi direktur utama dirut perusahaan bumn sahsah menteri bumn rini soemarno,1
850904,26-Apr-17,pesan berantai lowongan pekerjaan guru baca tulis al quran,dibutuhkan guru baca tulis alquran,850904.png,pesan berantai lowongan pekerjaan guru baca tulis al quran dibutuhkan guru baca tulis alquran,0
852447,14-Jul-20,istana meresmikan pki diperbolehkan indonesia,bersatu selamatkan nkri kali jokowidodo menjabat presiden …jokowidodo kebijakkan kalinya menyuruh rakyat pemerintah maaf pki…,852447.png,istana meresmikan pki diperbolehkan indonesia bersatu selamatkan nkri kali jokowidodo menjabat presiden …jokowidodo kebijakkan kalinya menyuruh rakyat pemerintah maaf pki…,1
853531,26-Mar-20,corona mass graves in italy,horrifying corona mass graves in italy,853531.png,corona mass graves in italy horrifying corona mass graves in italy,1
854430,11-Nov-19,polisi info penculikan anak bogor hoaks anak pergi rumah cari ketenangan apartemen,anak diculik pergi rumah tanggal november perginya tanggal november berhasil temukan apartemen jakarta selatan anak orang tuanya,854430.png,polisi info penculikan anak bogor hoaks anak pergi rumah cari ketenangan apartemen anak diculik pergi rumah tanggal november perginya tanggal november berhasil temukan apartemen jakarta selatan anak orang tuanya,1
854834,27-Aug-19,calon kota siang gempa sr guncang kalimantan timur agustus,langsung allah,854834.png,calon kota siang gempa sr guncang kalimantan timur agustus langsung allah,1
857504,3-Jun-18,m dialokasikan pengadaan dicabuti,tebak tebaaak… m dialokasikan pengadaan… eh dicabuti a pohon dikembalikan sewa habis b pohon diambil dibayar c malu ketahuan palsu d warga mintanya palsu buah buahannya e takut beranak trotoarnya retno tanding,857504.png,m dialokasikan pengadaan dicabuti tebak tebaaak… m dialokasikan pengadaan… eh dicabuti a pohon dikembalikan sewa habis b pohon diambil dibayar c malu ketahuan palsu d warga mintanya palsu buah buahannya e takut beranak trotoarnya retno tanding,1
863116,6-Aug-19,video monas berayun gempa guncang jakarta,monas berayunayun diklaim akibat gempa bumi melanda jakarta,863116.png,video monas berayun gempa guncang jakarta monas berayunayun diklaim akibat gempa bumi melanda jakarta,1
863419,12-Jun-19,peaceful days in shanghai,peaceful days in shanghai,863419.png,peaceful days in shanghai peaceful days in shanghai,1
871332,29-Jul-19,tni bantah rekrut lulusan sarjana agama islam jalur papk khusus rohaniwan intelijen,selamat pagi sobatpuspen beredar wa info spt pastikan info tsb hoaxpapktni,871332.png,tni bantah rekrut lulusan sarjana agama islam jalur papk khusus rohaniwan intelijen selamat pagi sobatpuspen beredar wa info spt pastikan info tsb hoaxpapktni,1
872949,25-Oct-18,klarifikasi gubernur anies terkait dipayungi presiden jokowi,gini foto diambil dibedakan bersampingan jokowi beliau buka payung sisi kanan belakangnya difoto terlihatnya seakanakan dipayungi foto dimensi,872949.png,klarifikasi gubernur anies terkait dipayungi presiden jokowi gini foto diambil dibedakan bersampingan jokowi beliau buka payung sisi kanan belakangnya difoto terlihatnya seakanakan dipayungi foto dimensi,0
873941,19-May-18,artis smart faham kondisi nasib rakyatnya,byk artis yg smart faham kondisi nasib rakyatnya yg terpuruk gantipresiden httpstcodydeymvrya,873941.png,artis smart faham kondisi nasib rakyatnya byk artis yg smart faham kondisi nasib rakyatnya yg terpuruk gantipresiden httpstcodydeymvrya,1
